ind	sire	dam
DDSHXX515096408	DDSHXX513024205	DDSHXX514049908
DDSHXX515196908	DDSHXX513024205	DDSHXX514042004
DDSHXX516020803	DDSHXX514151903	DDSHXX514105804
DDSHXX515140902	DDSHXX513026401	DDSHXX514051904
DDSHXX516174603	DDSHXX514118901	DDSHXX513019502
DDSHXX515113101	DDSHXX513026801	DDUSWFD13006705
DDSHXX515046107	DDSHXX513026507	DDSHXX513021006
DDSHXX516187009	DDSHXX514106805	DDUSWFD13006705
DDSHXX516041901	DDSHXX514186301	DDSHXX515010908
DDSHXX516241503	DDSHXX514151903	DDSHXX515021802
DDSHXX515213104	DDSHXX514081501	DDSHXX514049908
DDSHXX515249802	DDSHXX514088001	DDSHXX514046604
DDSHXX516067008	DDSHXX514076309	DDSHXX513019506
DDSHXX516137102	DDSHXX514151901	DDSHXX514101302
DDSHXX515188203	DDSHXX514068805	DDSHXX514106808
DDSHXX517101401	DDSHXX514186301	DDSHXX514110306
DDSHXX515087908	DDSHXX513019905	DDSHXX513004608
DDSHXX516085001	DDSHXX514020601	DDSHXX514157704
DDSHXX517101406	DDSHXX514186301	DDSHXX514110306
DDSHXX515085308	DDSHXX513024207	DDSHXX514046608
DDSHXX516211110	DDSHXX514106805	DDSHXX513026410
DDSHXX516067514	DDSHXX514126905	DDSHXX513026006
DDSHXX515228401	DDSHXX514126905	DDUSWFD13006705
DDSHXX516137105	DDSHXX514151901	DDSHXX514101302
DDSHXX516155001	DDSHXX514081501	DDSHXX514190704
DDSHXX515224404	DDSHXX514070205	DDSHXX514119006
DDSHXX515228207	DDSHXX514106805	DDSHXX514049902
DDSHXX516140404	DDSHXX514087003	DDSHXX515031004
DDSHXX515249702	DDSHXX514088001	DDSHXX514157704
DDSHXX516174601	DDSHXX514118901	DDSHXX513019502
DDSHXX516080208	DDSHXX514106805	DDSHXX514127504
DDSHXX515033711	DDSHXX513024205	DDSHXX513012202
DDSHXX516017009	DDSHXX514151903	DDSHXX514047004
DDSHXX515131404	DDSHXX514055015	DDSHXX513016504
DDSHXX515246703	DDSHXX514126905	DDSHXX513026010
DDSHXX515243001	DDSHXX514106803	DDSHXX513026408
DDSHXX515183204	DDSHXX513026401	DDSHXX514095004
DDSHXX516032611	DDSHXX514126905	DDSHXX514105306
DDSHXX516024701	DDSHXX514073803	DDSHXX515005904
DDSHXX515246710	DDSHXX514126905	DDSHXX513026010
DDSHXX516174608	DDSHXX514118901	DDSHXX513019502
DDSHXX515118807	DDSHXX513024207	DDSHXX514046604
DDSHXX516281607	DDSHXX514186301	DDSHXX514190704
DDSHXX515219112	DDSHXX513024207	DDSHXX514130510
DDSHXX515266701	DDSHXX514151903	DDSHXX514146002
DDSHXX516029517	DDSHXX514126905	DDSHXX514095004
DDSHXX516010701	DDSHXX514151901	DDSHXX514086902
DDSHXX516023804	DDSHXX514151903	DDUSWFD13006708
DDSHXX515236302	DDSHXX514081501	DDSHXX513026006
DDSHXX515209507	DDSHXX514034501	DDSHXX514105304
DDSHXX515226302	DDSHXX513024207	DDSHXX513024706
DDSHXX516085007	DDSHXX514020601	DDSHXX514157704
DDSHXX515201707	DDSHXX513024205	DDSHXX514047006
DDSHXX516056705	DDSHXX514070205	DDSHXX514155802
DDSHXX516162106	DDSHXX514155801	DDSHXX514105310
DDSHXX515082410	DDSHXX513024207	DDSHXX514047006
DDSHXX516150410	DDSHXX514087003	DDSHXX514095008
DDSHXX515113109	DDSHXX513026801	DDUSWFD13006705
DDSHXX515033703	DDSHXX513024205	DDSHXX513012202
DDSHXX516162103	DDSHXX514155801	DDSHXX514105310
DDSHXX516041909	DDSHXX514186301	DDSHXX515010908
DDSHXX517101408	DDSHXX514186301	DDSHXX514110306
DDSHXX515208110	DDSHXX513026505	DDSHXX514095008
DDSHXX515245107	DDSHXX514106803	DDSHXX513016504
DDSHXX515224402	DDSHXX514070205	DDSHXX514119006
DDSHXX516021105	DDSHXX514151903	DDSHXX514105310
DDSHXX516211405	DDSHXX514106805	DDSHXX513024708
DDSHXX516054604	DDSHXX514070205	DDSHXX514049902
DDSHXX515199803	DDSHXX514081501	DDSHXX514106908
DDSHXX516111205	DDSHXX514081501	DDSHXX514094312
DDSHXX515243003	DDSHXX514106803	DDSHXX513026408
DDSHXX515218403	DDSHXX513024205	DDSHXX514105604
DDSHXX515225909	DDSHXX513024207	DDSHXX514112006
DDSHXX516299904	DDSHXX514186301	DDSHXX514133402
DDSHXX515085305	DDSHXX513024207	DDSHXX514046608
DDSHXX515084703	DDSHXX513024207	DDSHXX514046606
DDSHXX515204415	DDSHXX514089509	DDSHXX513004608
DDSHXX517101405	DDSHXX514186301	DDSHXX514110306
DDSHXX515191704	DDSHXX514081501	DDSHXX513019906
DDSHXX516032601	DDSHXX514126905	DDSHXX514105306
DDSHXX515226901	DDSHXX514126905	DDSHXX514136912
DDSHXX515246707	DDSHXX514126905	DDSHXX513026010
DDSHXX515106514	DDSHXX513019905	DDSHXX513009002
DDSHXX517102602	DDSHXX514186301	DDSHXX514130510
DDSHXX515256606	DDSHXX514106803	DDSHXX513026410
DDSHXX515205204	DDSHXX514081501	DDSHXX514050404
DDSHXX516067012	DDSHXX514076309	DDSHXX513019506
DDSHXX515139307	DDSHXX514055015	DDSHXX513004602
DDSHXX515228903	DDSHXX514070205	DDSHXX513009002
DDSHXX515041503	DDSHXX513024205	DDSHXX513026508
DDSHXX515209501	DDSHXX514034501	DDSHXX514105304
DDSHXX515228209	DDSHXX514106805	DDSHXX514049902
DDSHXX516147901	DDSHXX515016105	DDSHXX514089510
DDSHXX515244203	DDSHXX514106803	DDSHXX514066412
DDSHXX516017003	DDSHXX514151903	DDSHXX514047004
DDSHXX515125002	DDSHXX513024205	DDSHXX514061812
DDSHXX515215001	DDSHXX514034501	DDSHXX514110306
DDSHXX515242901	DDSHXX514068805	DDSHXX514043302
DDSHXX516067018	DDSHXX514076309	DDSHXX513019506
DDSHXX516061802	DDSHXX514089509	DDSHXX514068710
DDSHXX515046103	DDSHXX513026507	DDSHXX513021006
DDSHXX516061806	DDSHXX514089509	DDSHXX514068710
DDSHXX516211101	DDSHXX514106805	DDSHXX513026410
DDSHXX515106804	DDSHXX513019905	DDSHXX513024702
DDSHXX516137303	DDSHXX514151901	DDSHXX514047004
DDSHXX516061404	DDSHXX514151903	DDSHXX513009008
DDSHXX516071602	DDSHXX514126905	DDSHXX513026402
DDSHXX515229004	DDSHXX514126905	DDSHXX514155802
DDSHXX515071603	DDSHXX513026505	DDSHXX513007402
DDSHXX516137101	DDSHXX514151901	DDSHXX514101302
DDSHXX515076206	DDSHXX513024205	DDSHXX514044302
DDSHXX515106507	DDSHXX513019905	DDSHXX513009002
DDSHXX515261701	DDSHXX514081501	DDSHXX514078606
DDSHXX515257003	DDSHXX514106803	DDSHXX513004602
DDSHXX515226902	DDSHXX514126905	DDSHXX514136912
DDSHXX515191608	DDSHXX514068805	DDSHXX514101306
DDSHXX515183201	DDSHXX513026401	DDSHXX514095004
DDSHXX516059404	DDSHXX514070205	DDSHXX513024706
DDSHXX515213107	DDSHXX514081501	DDSHXX514049908
DDSHXX515211411	DDSHXX514070205	DDSHXX514046610
DDSHXX516011901	DDSHXX514068805	DDSHXX514066606
DDSHXX515100201	DDSHXX514034501	DDSHXX514056506
DDSHXX516115702	DDSHXX514155801	DDSHXX514187806
DDSHXX515124001	DDSHXX514051901	DDSHXX513026402
DDSHXX516133803	DDSHXX514151901	DDSHXX514042004
DDSHXX516176008	DDSHXX514118901	DDSHXX514112006
DDSHXX515082406	DDSHXX513024207	DDSHXX514047006
DDSHXX515122001	DDSHXX514055015	DDSHXX513021002
DDSHXX515228902	DDSHXX514070205	DDSHXX513009002
DDSHXX515246607	DDSHXX514106803	DDSHXX514061910
DDSHXX515204409	DDSHXX514089509	DDSHXX513004608
DDSHXX515256605	DDSHXX514106803	DDSHXX513026410
DDSHXX515215004	DDSHXX514034501	DDSHXX514110306
DDSHXX516121302	DDSHXX514126905	DDSHXX514061802
DDSHXX515139308	DDSHXX514055015	DDSHXX513004602
DDSHXX515107808	DDSHXX513024205	DDSHXX513024708
DDSHXX515212806	DDSHXX514051901	DDSHXX514106710
DDSHXX515171609	DDSHXX514069403	DDSHXX514087002
DDSHXX516054606	DDSHXX514070205	DDSHXX514049902
DDSHXX515054107	DDSHXX513024205	DDSHXX513007412
DDSHXX515225908	DDSHXX513024207	DDSHXX514112006
DDSHXX516012101	DDSHXX514088001	DDSHXX514113602
DDSHXX515178302	DDSHXX513024207	DDSHXX514105606
DDSHXX516061403	DDSHXX514151903	DDSHXX513009008
DDSHXX516029507	DDSHXX514126905	DDSHXX514095004
DDSHXX516066503	DDSHXX514126905	DDSHXX513021008
DDSHXX515088006	DDSHXX513024205	DDSHXX514046602
DDSHXX515229002	DDSHXX514126905	DDSHXX514155802
DDSHXX516241507	DDSHXX514151903	DDSHXX515021802
DDSHXX515134308	DDSHXX514034501	DDSHXX514061806
DDSHXX515124002	DDSHXX514051901	DDSHXX513026402
DDSHXX515226512	DDSHXX514088001	DDSHXX514155806
DDSHXX515241807	DDSHXX514068805	DDSHXX513024710
DDSHXX516059403	DDSHXX514070205	DDSHXX513024706
DDSHXX515120006	DDSHXX514055015	DDSHXX513026006
DDSHXX515175505	DDSHXX514076401	DDSHXX514080504
DDSHXX515169102	DDSHXX514081501	DDSHXX514068708
DDSHXX516281603	DDSHXX514186301	DDSHXX514190704
DDSHXX515219110	DDSHXX513024207	DDSHXX514130510
DDSHXX516007704	DDSHXX514076401	DDSHXX514089508
DDSHXX515184203	DDSHXX514070205	DDSHXX514089508
DDSHXX515229006	DDSHXX514126905	DDSHXX514155802
DDSHXX515204411	DDSHXX514089509	DDSHXX513004608
DDSHXX515053902	DDSHXX513024205	DDSHXX513004806
DDSHXX515191705	DDSHXX514081501	DDSHXX513019906
DDSHXX515096403	DDSHXX513024205	DDSHXX514049908
DDSHXX515189808	DDSHXX513026401	DDSHXX514105306
DDSHXX515257013	DDSHXX514106803	DDSHXX513004602
DDSHXX515101404	DDSHXX513024205	DDSHXX513007408
DDSHXX515125008	DDSHXX513024205	DDSHXX514061812
DDSHXX516151511	DDSHXX514087003	DDSHXX514049908
DDSHXX515198102	DDSHXX513024205	DDSHXX514044302
DDSHXX516041902	DDSHXX514186301	DDSHXX515010908
DDSHXX515226501	DDSHXX514088001	DDSHXX514155806
DDSHXX516059405	DDSHXX514070205	DDSHXX513024706
DDSHXX516037302	DDSHXX514068805	DDSHXX514095010
DDSHXX515213101	DDSHXX514081501	DDSHXX514049908
DDSHXX515208108	DDSHXX513026505	DDSHXX514095008
DDSHXX516029503	DDSHXX514126905	DDSHXX514095004
DDSHXX515041502	DDSHXX513024205	DDSHXX513026508
DDSHXX515125001	DDSHXX513024205	DDSHXX514061812
DDSHXX515134306	DDSHXX514034501	DDSHXX514061806
DDSHXX516103802	DDSHXX514088001	DDSHXX514047506
DDSHXX515241706	DDSHXX514069403	DDSHXX513019508
DDSHXX516066507	DDSHXX514126905	DDSHXX513021008
DDSHXX515191606	DDSHXX514068805	DDSHXX514101306
DDSHXX618142903	DDSHXX514106803	DDSHXX515029206
DDSHXX515193703	DDSHXX514063901	DDSHXX514105804
DDSHXX515033701	DDSHXX513024205	DDSHXX513012202
DDSHXX515255203	DDSHXX514106803	DDSHXX513024708
DDSHXX516151507	DDSHXX514087003	DDSHXX514049908
DDSHXX515107802	DDSHXX513024205	DDSHXX513024708
DDSHXX515161908	DDSHXX513024207	DDSHXX514078704
DDSHXX515205010	DDSHXX514076309	DDSHXX514046608
DDSHXX515226301	DDSHXX513024207	DDSHXX513024706
DDSHXX516111207	DDSHXX514081501	DDSHXX514094312
DDSHXX516021603	DDSHXX514151903	DDSHXX514106810
DDSHXX515243005	DDSHXX514106803	DDSHXX513026408
DDSHXX515096412	DDSHXX513024205	DDSHXX514049908
DDSHXX516066505	DDSHXX514126905	DDSHXX513021008
DDSHXX515175504	DDSHXX514076401	DDSHXX514080504
DDSHXX515245101	DDSHXX514106803	DDSHXX513016504
DDSHXX515046105	DDSHXX513026507	DDSHXX513021006
DDSHXX516134604	DDSHXX514151901	DDSHXX514112004
DDSHXX516026201	DDSHXX514126905	DDSHXX515010906
DDSHXX515232811	DDSHXX514081501	DDSHXX513019506
DDSHXX516103810	DDSHXX514088001	DDSHXX514047506
DDSHXX516071606	DDSHXX514126905	DDSHXX513026402
DDSHXX515224401	DDSHXX514070205	DDSHXX514119006
DDSHXX516017001	DDSHXX514151903	DDSHXX514047004
DDSHXX516021103	DDSHXX514151903	DDSHXX514105310
DDSHXX516067508	DDSHXX514126905	DDSHXX513026006
DDSHXX515258406	DDSHXX514081501	DDSHXX514073412
DDSHXX515219504	DDSHXX514081501	DDSHXX514127504
DDSHXX516103812	DDSHXX514088001	DDSHXX514047506
DDSHXX515044804	DDSHXX513026401	DDSHXX513033902
DDSHXX516137110	DDSHXX514151901	DDSHXX514101302
DDSHXX516021607	DDSHXX514151903	DDSHXX514106810
DDSHXX515224403	DDSHXX514070205	DDSHXX514119006
DDSHXX516016501	DDSHXX514186301	DDSHXX513007402
DDSHXX515175506	DDSHXX514076401	DDSHXX514080504
DDSHXX515255207	DDSHXX514106803	DDSHXX513024708
DDSHXX516056701	DDSHXX514070205	DDSHXX514155802
DDSHXX515190905	DDSHXX514081501	DDSHXX514112004
DDSHXX515249817	DDSHXX514088001	DDSHXX514046604
DDSHXX515182406	DDSHXX514081501	DDSHXX514034506
DDSHXX516056710	DDSHXX514070205	DDSHXX514155802
DDSHXX515201703	DDSHXX513024205	DDSHXX514047006
DDSHXX515087906	DDSHXX513019905	DDSHXX513004608
DDSHXX516015507	DDSHXX514126905	DDSHXX514088008
DDSHXX515107803	DDSHXX513024205	DDSHXX513024708
DDSHXX515268506	DDSHXX514073803	DDSHXX513012210
DDSHXX515204404	DDSHXX514089509	DDSHXX513004608
DDSHXX515041501	DDSHXX513024205	DDSHXX513026508
DDSHXX515169206	DDSHXX513024207	DDSHXX513007412
DDSHXX515268502	DDSHXX514073803	DDSHXX513012210
DDSHXX515153404	DDSHXX513024205	DDSHXX513028804
DDSHXX516056704	DDSHXX514070205	DDSHXX514155802
DDSHXX516137301	DDSHXX514151901	DDSHXX514047004
DDSHXX516133801	DDSHXX514151901	DDSHXX514042004
DDSHXX515175502	DDSHXX514076401	DDSHXX514080504
DDSHXX515266712	DDSHXX514151903	DDSHXX514146002
DDSHXX515219502	DDSHXX514081501	DDSHXX514127504
DDSHXX515241805	DDSHXX514068805	DDSHXX513024710
DDSHXX516080206	DDSHXX514106805	DDSHXX514127504
DDSHXX515241803	DDSHXX514068805	DDSHXX513024710
DDSHXX515182401	DDSHXX514081501	DDSHXX514034506
DDSHXX516211103	DDSHXX514106805	DDSHXX513026410
DDSHXX515226904	DDSHXX514126905	DDSHXX514136912
DDSHXX515176906	DDSHXX514055015	DDSHXX514089510
DDSHXX516150408	DDSHXX514087003	DDSHXX514095008
DDSHXX515108301	DDSHXX513024205	DDSHXX513024710
DDSHXX515147711	DDSHXX514055015	DDSHXX514073412
DDSHXX515205006	DDSHXX514076309	DDSHXX514046608
DDSHXX516150212	DDSHXX514087003	DDSHXX514046608
DDSHXX517104805	DDSHXX514186301	DDSHXX514095010
DDSHXX516115703	DDSHXX514155801	DDSHXX514187806
DDSHXX515211407	DDSHXX514070205	DDSHXX514046610
DDSHXX516080204	DDSHXX514106805	DDSHXX514127504
DDSHXX515168002	DDSHXX514081501	DDSHXX514057504
DDSHXX515137514	DDSHXX513024205	DDSHXX513026010
DDSHXX515100210	DDSHXX514034501	DDSHXX514056506
DDSHXX515237902	DDSHXX514081501	DDSHXX513026402
DDSHXX515268515	DDSHXX514073803	DDSHXX513012210
DDSHXX515226705	DDSHXX514126905	DDSHXX513019502
DDSHXX515189502	DDSHXX513024205	DDSHXX514080506
DDSHXX516150201	DDSHXX514087003	DDSHXX514046608
DDSHXX515107807	DDSHXX513024205	DDSHXX513024708
DDSHXX516054605	DDSHXX514070205	DDSHXX514049902
DDSHXX515054103	DDSHXX513024205	DDSHXX513007412
DDSHXX516029511	DDSHXX514126905	DDSHXX514095004
DDSHXX114096103	DDSHXX513002601	DDSHXX111112408
DDSHXX415004308	DDSHXX514148005	DDJXXX114009334
DDSHXX415005802	DDSHXX514158001	DDJXXX114008978
DDSHXX415007910	DDSHXX514148005	DDJXXX114009342
DDSHXX415004506	DDSHXX514052005	DDJXXX114009232
DDSHXX517234308	DDUSACS16017708	DDSHXX516112606
DDSHXX517234304	DDUSACS16017708	DDSHXX516112606
DDSHXX517234310	DDUSACS16017708	DDSHXX516112606
DDSHXX517234302	DDUSACS16017708	DDSHXX516112606
DDSHXX517234312	DDUSACS16017708	DDSHXX516112606
DDSHXX416035104	DDJXXX115009689	DDSHXX515110704
DDSHXX415006504	DDSHXX514148005	DDJXXX114009368
DDSHXX515080602	DDSHXX513002605	DDUSACS13001401
DDSHXX515053404	DDSHXX513002605	DDUSWFD12021905
DDSHXX517162303	DDUSACS16009402	DDSHXX515090014
DDSHXX515053001	DDSHXX513002605	DDUSWFD12030105
DDSHXX515049914	DDSHXX513003603	DDUSWFD13002408
DDSHXX515177304	DDSHXX514041305	DDUSWFD12030106
DDSHXX515035601	DDSHXX513002605	DDUSWFD13002308
DDSHXX514137013	DDSHXX513002601	DDUSACS13000704
DDSHXX514167316	DDUSWFD13003704	DDSHXX513002604
DDSHXX516096103	DDSHXX514087105	DDUSWFD13000707
DDSHXX515168909	DDSHXX514061603	DDUSWFD13004006
DDSHXX515115504	DDSHXX514041305	DDUSWFD13006505
DDSHXX515133101	DDSHXX513002609	DDUSWFD13000706
DDSHXX515213208	DDSHXX514061303	DDUSWFD13006905
DDSHXX514141708	DDSHXX513002601	DDUSWFD13006206
DDSHXX514179506	DDSHXX513002601	DDUSWFD13004105
DDSHXX515207401	DDSHXX513002605	DDUSWFD13001706
DDSHXX516031105	DDSHXX514149701	DDUSWFD13001706
DDSHXX515153003	DDSHXX514041305	DDUSWFD13000707
DDSHXX515163703	DDSHXX514050001	DDUSWFD13002408
DDSHXX515214619	DDUSWFD12021306	DDSHXX513002604
DDSHXX515049906	DDSHXX513003603	DDUSWFD13002408
DDSHXX514150204	DDSHXX513003603	DDUSWFD13022105
DDSHXX515160806	DDSHXX514041305	DDUSWFD13022007
DDSHXX515120604	DDSHXX514050001	DDUSWFD13021905
DDSHXX515126804	DDSHXX514050001	DDUSWFD12028308
DDSHXX515153002	DDSHXX514041305	DDUSWFD13000707
DDSHXX515001102	DDSHXX513002605	DDUSWFD13004208
DDSHXX516097201	DDSHXX514149701	DDUSWFD12022805
DDSHXX515120602	DDSHXX514050001	DDUSWFD13021905
DDSHXX515110906	DDSHXX513003603	DDUSWFD13005806
DDSHXX514185204	DDSHXX513003603	DDUSWFD13006504
DDSHXX516098703	DDSHXX514149701	DDUSWFD13002010
DDSHXX515159501	DDSHXX514041305	DDUSWFD13002407
DDSHXX515049903	DDSHXX513003603	DDUSWFD13002408
DDSHXX515008110	DDSHXX513002605	DDUSWFD13003407
DDSHXX515053102	DDSHXX513002605	DDUSWFD13000608
DDSHXX515077508	DDSHXX513002609	DDUSWFD13004709
DDSHXX515020603	DDSHXX513002601	DDUSWFD13000305
DDSHXX515126801	DDSHXX514050001	DDUSWFD12028308
DDSHXX516066203	DDSHXX514061303	DDUSWFD13004106
DDSHXX514153808	DDSHXX513002601	DDUSWFD13006905
DDSHXX515155504	DDSHXX514050001	DDUSWFD13020005
DDSHXX515119101	DDSHXX514041305	DDUSWFD13004105
DDSHXX515050904	DDSHXX513003603	DDUSWFD13022704
DDSHXX516098805	DDSHXX514149701	DDUSWFD13021509
DDSHXX515113701	DDSHXX514041305	DDUSWFD13000906
DDSHXX515213202	DDSHXX514061303	DDUSWFD13006905
DDSHXX514181604	DDSHXX513003603	DDUSWFD13060011
DDSHXX516100409	DDSHXX514149701	DDUSWFD13020102
DDSHXX514181201	DDSHXX513002605	DDUSWFD13060010
DDSHXX515160809	DDSHXX514041305	DDUSWFD13022007
DDSHXX514138803	DDUSWFD12022702	DDSHXX513002608
DDSHXX515115503	DDSHXX514041305	DDUSWFD13006505
DDSHXX515179101	DDSHXX514050001	DDUSACS13000406
DDSHXX515110901	DDSHXX513003603	DDUSWFD13005806
DDSHXX515049910	DDSHXX513003603	DDUSWFD13002408
DDSHXX515213204	DDSHXX514061303	DDUSWFD13006905
DDSHXX516100401	DDSHXX514149701	DDUSWFD13020102
DDSHXX515048701	DDSHXX513003603	DDUSWFD13022807
DDSHXX515080610	DDSHXX513002605	DDUSACS13001401
DDSHXX515048705	DDSHXX513003603	DDUSWFD13022807
DDSHXX515158402	DDSHXX514061603	DDUSWFD12023207
DDSHXX516097509	DDSHXX514087105	DDUSWFD13002407
DDSHXX516110605	DDSHXX514149701	DDUSWFD12004205
DDSHXX516100404	DDSHXX514149701	DDUSWFD13020102
DDSHXX517116402	DDUSACS15008306	DDSHXX514065909
DDSHXX515053104	DDSHXX513002605	DDUSWFD13000608
DDSHXX514167306	DDUSWFD13003704	DDSHXX513002604
DDSHXX516025409	DDSHXX514087105	DDUSWFD13004709
DDSHXX515076308	DDSHXX513002609	DDUSWFD13006205
DDSHXX515113501	DDSHXX514041303	DDUSWFD13004007
DDSHXX515053007	DDSHXX513002605	DDUSWFD12030105
DDSHXX515020601	DDSHXX513002601	DDUSWFD13000305
DDSHXX515159509	DDSHXX514041305	DDUSWFD13002407
DDSHXX515177508	DDSHXX514050001	DDUSWFD13003909
DDSHXX515156007	DDSHXX514041305	DDUSWFD13021206
DDSHXX514141707	DDSHXX513002601	DDUSWFD13006206
DDSHXX515053005	DDSHXX513002605	DDUSWFD12030105
DDSHXX515042302	DDSHXX513003603	DDUSWFD12023005
DDSHXX514179510	DDSHXX513002601	DDUSWFD13004105
DDSHXX515168911	DDSHXX514061603	DDUSWFD13004006
DDSHXX516110611	DDSHXX514149701	DDUSWFD12004205
DDSHXX515049907	DDSHXX513003603	DDUSWFD13002408
DDSHXX515041202	DDSHXX513003603	DDUSWFD12023207
DDSHXX515123008	DDSHXX514050001	DDUSWFD13003407
DDSHXX515081305	DDSHXX514041305	DDUSWFD13001606
DDSHXX515133110	DDSHXX513002609	DDUSWFD13000706
DDSHXX516025402	DDSHXX514087105	DDUSWFD13004709
DDSHXX515153005	DDSHXX514041305	DDUSWFD13000707
DDSHXX516013103	DDSHXX514052005	DDUSWFD12023210
DDSHXX515062803	DDSHXX513002605	DDUSWFD13005104
DDSHXX515173402	DDUSWFD12022702	DDSHXX514088102
DDSHXX515170002	DDSHXX514061603	DDUSWFD13022704
DDSHXX514181210	DDSHXX513002605	DDUSWFD13060010
DDSHXX514126601	DDSHXX513002601	DDUSWFD12022407
DDSHXX515160808	DDSHXX514041305	DDUSWFD13022007
DDSHXX515113704	DDSHXX514041305	DDUSWFD13000906
DDSHXX515041204	DDSHXX513003603	DDUSWFD12023207
DDSHXX515218203	DDSHXX514041303	DDUSWFD13022705
DDSHXX514167314	DDUSWFD13003704	DDSHXX513002604
DDSHXX515171401	DDSHXX514050001	DDUSWFD13007106
DDSHXX515213206	DDSHXX514061303	DDUSWFD13006905
DDSHXX516025606	DDSHXX514087105	DDUSACR13064803
DDSHXX515120606	DDSHXX514050001	DDUSWFD13021905
DDSHXX517114701	DDUSACS15008306	DDSHXX516001504
DDSHXX517116405	DDUSACS15008306	DDSHXX514065909
DDSHXX515133106	DDSHXX513002609	DDUSWFD13000706
DDSHXX515154607	DDSHXX514041305	DDUSWFD13020506
DDSHXX514181608	DDSHXX513003603	DDUSWFD13060011
DDSHXX514133703	DDUSWFD13003902	DDSHXX513002602
DDSHXX515049905	DDSHXX513003603	DDUSWFD13002408
DDSHXX514181601	DDSHXX513003603	DDUSWFD13060011
DDSHXX516031101	DDSHXX514149701	DDUSWFD13001706
DDSHXX515157902	DDSHXX514041305	DDUSWFD13020102
DDSHXX514179206	DDSHXX513002601	DDUSWFD13004106
DDSHXX516215202	DDSHXX514087105	DDUSWFD13020102
DDSHXX515050908	DDSHXX513003603	DDUSWFD13022704
DDSHXX515148206	DDSHXX514041305	DDUSWFD12022807
DDSHXX515080606	DDSHXX513002605	DDUSACS13001401
DDSHXX515254905	DDSHXX514157205	DDUSACS13000706
DDSHXX515001101	DDSHXX513002605	DDUSWFD13004208
DDSHXX515214605	DDUSWFD12021306	DDSHXX513002604
DDSHXX515120605	DDSHXX514050001	DDUSWFD13021905
DDSHXX516025607	DDSHXX514087105	DDUSACR13064803
DDSHXX515123004	DDSHXX514050001	DDUSWFD13003407
DDSHXX516043805	DDSHXX514169101	DDUSWFD13022705
DDSHXX515254901	DDSHXX514157205	DDUSACS13000706
DDSHXX515158404	DDSHXX514061603	DDUSWFD12023207
DDSHXX515034704	DDSHXX513002605	DDUSACS13000701
DDSHXX515155511	DDSHXX514050001	DDUSWFD13020005
DDSHXX515071511	DDSHXX513002605	DDUSACS13001202
DDSHXX515119104	DDSHXX514041305	DDUSWFD13004105
DDSHXX515126810	DDSHXX514050001	DDUSWFD12028308
DDSHXX515111506	DDUSWFD12022702	DDSHXX514048812
DDSHXX514161401	DDSHXX513002601	DDUSWFD13022307
DDSHXX515173803	DDSHXX514050001	DDUSWFD13006009
DDSHXX515179104	DDSHXX514050001	DDUSACS13000406
DDSHXX517162308	DDUSACS16009402	DDSHXX515090014
DDSHXX515049902	DDSHXX513003603	DDUSWFD13002408
DDSHXX515035606	DDSHXX513002605	DDUSWFD13002308
DDSHXX515071503	DDSHXX513002605	DDUSACS13001202
DDSHXX514179503	DDSHXX513002601	DDUSWFD13004105
DDSHXX515185009	DDSHXX514041305	DDUSWFD12023210
DDSHXX515050902	DDSHXX513003603	DDUSWFD13022704
DDSHXX516134508	DDSHXX514087105	DDUSWFD13006205
DDSHXX515071506	DDSHXX513002605	DDUSACS13001202
DDSHXX514141701	DDSHXX513002601	DDUSWFD13006206
DDSHXX515150701	DDSHXX514041305	DDUSWFD13002010
DDSHXX514137003	DDSHXX513002601	DDUSACS13000704
DDSHXX515173403	DDUSWFD12022702	DDSHXX514088102
DDSHXX515230901	DDSHXX514050001	DDUSWFD13000906
DDSHXX515230906	DDSHXX514050001	DDUSWFD13000906
DDSHXX515214615	DDUSWFD12021306	DDSHXX513002604
DDSHXX515016602	DDSHXX513002605	DDUSWFD12030204
DDSHXX515071510	DDSHXX513002605	DDUSACS13001202
DDSHXX515048506	DDSHXX513003603	DDUSWFD12022804
DDSHXX515260002	DDSHXX514061603	DDUSWFD13000707
DDSHXX516134502	DDSHXX514087105	DDUSWFD13006205
DDSHXX515113702	DDSHXX514041305	DDUSWFD13000906
DDSHXX515260004	DDSHXX514061603	DDUSWFD13000707
DDSHXX515154610	DDSHXX514041305	DDUSWFD13020506
DDSHXX517162310	DDUSACS16009402	DDSHXX515090014
DDSHXX514161402	DDSHXX513002601	DDUSWFD13022307
DDSHXX516031103	DDSHXX514149701	DDUSWFD13001706
DDSHXX517116403	DDUSACS15008306	DDSHXX514065909
DDSHXX514133705	DDUSWFD13003902	DDSHXX513002602
DDSHXX516013102	DDSHXX514052005	DDUSWFD12023210
DDSHXX515133104	DDSHXX513002609	DDUSWFD13000706
DDSHXX515058101	DDSHXX513002605	DDUSWFD13021308
DDSHXX515163704	DDSHXX514050001	DDUSWFD13002408
DDSHXX515031606	DDSHXX513002601	DDUSWFD13000510
DDSHXX516095003	DDSHXX514087105	DDUSWFD12022806
DDSHXX515048508	DDSHXX513003603	DDUSWFD12022804
DDSHXX515148203	DDSHXX514041305	DDUSWFD12022807
DDSHXX515042303	DDSHXX513003603	DDUSWFD12023005
DDSHXX517162301	DDUSACS16009402	DDSHXX515090014
DDSHXX515115501	DDSHXX514041305	DDUSWFD13006505
